"","Loc","Pr_Fall","Tmin_Fall","Tmax_Fall","GDD_Fall","Pr_Spring","Tmin_Spring","Tmax_Spring","GDD_Spring","Pr_Summer","Tmin_Summer","Tmax_Summer","GDD_Summer","Pr_Winter","Tmin_Winter","Tmax_Winter","GDD_Winter"
"130","CAa",51,52.5862637362637,79.3489010989011,253.020879120879,108.7,47.75,73.7091304347826,250.110869565217,6.4,61.5845652173913,93.6382608695652,259.489673913043,186.3,40.964,56.84,243.54
"131","CAb",18.4,62.4071428571429,89.8620879120879,258.669230769231,38.8,54.5704347826087,84.3682608695652,254.966304347826,65.5,72.8521739130435,103.685,265.410326086957,50.1,44.76,72.364,248.906666666667
"132","CAc",145.1,53.1321978021978,74.0062637362637,251.688461538462,230.8,47.7754347826087,66.4660869565217,248.10597826087,4.2,55.7873913043478,75.3682608695652,252.804347826087,301.6,44.682,62.338,246.1
"133","CAd",205.3,51.7218681318681,77.1216483516483,252.162087912088,297.6,47.7010869565217,70.6569565217391,249.249456521739,7.6,58.160652173913,91.9184782608696,258.060869565217,490.2,42.282,54.708,243.313888888889
"134","CO",26.6,25.2262637362637,60.9651648351648,240.314285714286,48.5,23.7591304347826,53.8817391304348,237.939130434783,82.6,44.3573913043478,77.3541304347826,250.18097826087,29.9,5.676,37.212,228.285555555556
"135","FLa",325.7,65.6313186813187,85.0732967032967,258.234615384615,208.9,58.6967391304348,82.6621739130435,255.638586956522,627.5,71.4239130434783,91.4997826086957,261.628804347826,462.6,52.976,74.444,251.766666666667
"136","FLb",316.4,63.7146153846154,84.1713186813187,257.451648351648,292.8,58.0823913043478,81.0734782608696,255.026630434783,589.6,71.7741304347826,91.7423913043478,261.79347826087,444.8,49.912,71.082,249.981666666667
"137","FLc",398.6,61.4557142857143,80.1321978021978,255.702197802198,389.9,55.6426086956522,77.45,253.342391304348,524.6,71.8171739130435,90.2026086956522,261.377717391304,394.3,45.368,64.66,246.935555555556
"138","GA",382.9,55.2724175824176,79.0245054945055,253.676923076923,452.1,51.7882608695652,76.444347826087,251.992391304348,358.9,70.16,91.8186956521739,261.366304347826,471.1,38.024,59.792,243.543333333333
"139","IDa",113.4,34.0581318681319,59.8436263736264,242.456043956044,92.9,32.420652173913,55.1397826086957,240.694565217391,96.6,49.46,80.7271739130435,252.535326086957,91.5,18.17,34.044,230.876111111111
"140","IDb",73.4,38.6649450549451,64.4425274725275,245.013186813187,138.4,38.5660869565217,62.0991304347826,244.334782608696,56.5,53.9071739130435,84.1041304347826,254.708695652174,145.2,26.32,41.03,235.080555555556
"141","IDc",106.8,34.9541758241758,61.7998901098901,243.248351648352,111.1,32.974347826087,56.8771739130435,241.33097826087,65.9,49.880652173913,82.1358695652174,253.04347826087,101,20.538,37.182,232.405555555556
"142","ME",367.1,32.2225274725275,52.3548351648352,239.865934065934,348.8,30.0415217391304,46.9771739130435,237.766304347826,242.2,50.3560869565217,74.8458695652174,251.150543478261,237.9,2.038,23.888,223.573888888889
"143","MIa",265.2,37.9568131868132,59.086043956044,243.328571428571,304,32.0078260869565,52.9386956521739,239.96847826087,154.5,57.3604347826087,82.8695652173913,255.325,114.2,15.788,30.46,229.218888888889
"144","MIb",220.4,41.0306593406593,63.8530769230769,245.506593406593,329,36.4647826086956,57.4836956521739,242.46902173913,245.6,61.0621739130435,86.2347826086957,257.288043478261,120.2,18.736,33.53,230.890555555556
"145","MNa",253,39.560989010989,56.1842857142857,242.968131868132,252.7,33.9291304347826,52.1697826086957,240.288586956522,281.5,61.9778260869565,83.6619565217391,256.827717391304,59.3,7.758,23.852,225.152777777778
"146","MNb",297.9,38.7697802197802,56.6787912087912,242.885714285714,280.6,33.575,50.9547826086957,239.852717391304,280.3,61.4260869565217,84.1413043478261,256.807608695652,79.7,8.002,22.976,224.977222222222
"147","MNc",173.1,34.8592307692308,51.8089010989011,240.446703296703,120.4,30.0982608695652,50.8021739130435,238.844565217391,309.2,58.8023913043478,80.2928260869565,255.009782608696,39.3,1.442,19.4,222.161666666667
"148","MNd",235.4,38.7104395604396,55.4682417582418,242.532967032967,183.7,33.7276086956522,52.6060869565217,240.353804347826,317,62.3534782608696,84.4347826086957,257.146739130435,38.6,5.916,21.77,224.062777777778
"149","ND",127.1,34.068021978022,52.3686813186813,240.382417582418,87.9,29.1826086956522,50.5184782608696,238.511413043478,220.8,58.070652173913,85.129347826087,256.15,28.5,2.582,18.67,222.275555555556
"150","NY",247.6,40.9357142857143,61.3152747252747,244.775274725275,201.6,35.3730434782609,54.5645652173913,241.354891304348,238.5,58.8180434782609,81.9636956521739,255.478260869565,126.7,18.494,33.954,230.941111111111
"151","ORa",350,42.6031868131868,62.6148351648352,245.599450549451,379.5,42.0878260869565,62.2419565217391,245.352717391304,246.6,51.89,73.9536956521739,251.328804347826,643.6,35.796,48.002,239.649444444444
"152","ORb",86.3,40.3957142857143,63.9618681318681,245.36043956044,102.1,41.5419565217391,66.5052173913043,246.385326086957,57.2,55.159347826087,83.3841304347826,254.85652173913,141.1,28.614,43.384,236.371666666667
"153","TX",167.4,64.6086813186813,87.3776923076923,258.590659340659,65.5,62.1363043478261,85.3660869565217,257.345108695652,213.7,74.1063043478261,95.4147826086956,263.461413043478,141,45.662,68.464,248.073888888889
"154","WAa",81,40.371978021978,63.2656043956044,245.16043956044,78.8,41.1897826086957,66.5971739130435,246.313043478261,44.6,54.6623913043478,83.3586956521739,254.711413043478,127.3,28.014,42.224,235.882777777778
"155","WAb",100.8,36.8787912087912,60.6328571428571,243.458791208791,81.6,37.8636956521739,64.7345652173913,244.871739130435,40.6,52.189347826087,81.9910869565217,253.644565217391,117.8,24.404,38.562,233.862777777778
"156","WAc",292.7,43.3568131868132,58.3324175824176,244.619230769231,163.7,42.4497826086956,60.469347826087,244.960869565217,178.9,51.9154347826087,70.4632608695652,250.366304347826,273.1,35.284,47.29,239.309444444444
"157","WAd",99.7,41.2759340659341,63.7067032967033,245.534065934066,90.2,41.9841304347826,66.74,246.573369565217,47.7,55.9086956521739,83.5621739130435,255.114130434783,136.9,29.054,43.216,236.447222222222
"158","WIa",233.8,39.7192307692308,58.8110989010989,243.741758241758,237.7,33.7276086956522,51.7060869565217,240.103804347826,261.9,60.2736956521739,83.3391304347826,256.264673913043,89,12.948,27.64,227.646666666667
"159","WIb",301.9,35.2508791208791,54.3546153846154,241.262637362637,201,29.374347826087,48.2782608695652,237.942391304348,279.4,55.5134782608696,79.8115217391304,253.9625,63.6,6.276,23.68,224.693333333333
"160","WIc",272.6,37.3554945054945,56.6154945054945,242.475274725275,216.7,31.3797826086957,51.1465217391304,239.296195652174,272.5,57.4778260869565,82.4352173913043,255.236956521739,88,9.65,26.084,226.298333333333
"161","AZ",109,55.846043956044,84.4502197802198,255.343406593407,17.8,54.5136956521739,88.2930434782609,256.040760869565,108.9,74.4682608695652,102.059130434783,265.407608695652,99.3,40.2513186813187,67.8447252747253,246.398901098901
"162","CAa",41.1,50.2779120879121,77.8416483516483,251.960989010989,7.2,49.0608695652174,80.0815217391304,252.245108695652,1.5,63.650652173913,96.3578260869565,260.81902173913,48.7,38.122967032967,57.2524175824176,242.865384615385
"163","CAb",11.3,59.273956043956,88.4952747252747,257.419230769231,1.6,55.9928260869565,89.9228260869565,256.904347826087,25,75.5208695652174,103.43652173913,266.082608695652,42.1,43.0957142857143,71.422967032967,248.182967032967
"164","CAc",125.5,49.8407692307692,71.4110989010989,250.053296703297,37.9,46.9126086956522,70.0641304347826,248.865760869565,1.6,54.3258695652174,73.1534782608696,251.783152173913,78.1,40.7379120879121,61.5625274725275,244.789010989011
"165","CAd",205.3,50.1592307692308,75.3414285714286,251.233516483516,41.4,48.5208695652174,77.2973913043478,251.321739130435,9.9,59.2034782608696,94.7495652173913,259.136956521739,82.2,38.3583516483517,55.5493406593407,242.457692307692
"166","CO",46.4,25.5387912087912,57.2168131868132,239.35989010989,32.8,23.5908695652174,57.1980434782609,238.813586956522,81,44.660652173913,77.72,250.366847826087,23.8,-4.06824175824176,31.1425274725275,223.892857142857
"167","FLa",338.1,64.0172527472527,84.4996703296703,257.626923076923,365.3,60.1680434782609,84.1334782608696,256.45597826087,513.6,70.3889130434783,90.7797826086957,261.141304347826,102.4,53.1401098901099,76.8447252747253,252.479120879121
"168","FLb",170.9,62.2132967032967,84.3473626373626,257.083516483516,258.4,59.4147826086957,83.5484782608696,256.084239130435,539.3,70.3791304347826,91.3804347826087,261.305434782609,123.7,50.7724175824176,74.5047252747253,251.171428571429
"169","FLc",397.2,61.5031868131868,79.697032967033,255.594505494505,313.7,56.8771739130435,79.9132608695652,254.369565217391,452,69.5397826086956,89.5510869565217,260.564130434783,176.4,47.7598901098901,68.6220879120879,248.700549450549
"170","GA",122,55.3436263736264,81.4198901098901,254.362087912088,470.4,53.179347826087,78.9154347826087,253.065217391304,382,69.0252173913044,90.740652173913,260.751630434783,296.8,42.1442857142857,66.3018681318681,246.496153846154
"171","IDa",58.2,31.2671428571429,56.4157142857143,240.728571428571,63.1,30.9102173913043,54.0284782608696,239.966304347826,111.6,49.5930434782609,80.7408695652174,252.576086956522,43.2,8.28252747252747,27.319010989011,226.261538461538
"172","IDb",75.3,36.0559340659341,61.1708791208791,243.37967032967,98.8,37.5134782608696,61.2069565217391,243.794565217391,55.1,54.7269565217391,85.3073913043478,255.270652173913,47.1,18.228021978022,33.8998901098901,230.852197802198
"173","IDc",73.5,32.4697802197802,58.2612087912088,241.575274725275,50,31.939347826087,56.4271739130435,240.91847826087,66.3,50.3463043478261,82.609347826087,253.304347826087,39.6,11.2574725274725,29.5007692307692,227.693956043956
"174","ME",144.7,30.6223076923077,51.7792307692308,239.261538461538,232.7,22.9080434782609,45.6232608695652,235.408695652174,345,50.7747826086957,73.6289130434783,250.928804347826,170,2.71637362637363,24.3242857142857,223.883516483516
"175","MIa",228.5,38.2020879120879,59.2462637362637,243.441208791209,241.8,30.5521739130435,51.8234782608696,239.254347826087,178.2,55.9008695652174,81.8463043478261,254.635326086957,144.2,16.2203296703297,33.079010989011,230.066483516484
"176","MIb",314.8,42.706043956044,62.3517582417582,245.554945054945,290.2,34.4926086956522,54.2515217391304,241.023369565217,157.9,59.2797826086957,84.0415217391304,256.183695652174,135.2,20.7045054945055,37.2506593406593,232.470879120879
"177","MNa",216,38.0932967032967,57.1337362637363,242.824175824176,185.8,32.1917391304348,52.9328260869565,240.017934782609,332.4,59.8726086956522,81.4315217391304,255.623369565217,94.9,10.2546153846154,28.2684615384615,227.073076923077
"178","MNb",227.5,37.6917582417582,57.9902197802198,242.950549450549,230.6,32.2973913043478,51.5926086956522,239.675,283.6,59.4226086956522,81.3786956521739,255.483695652174,90.8,11.2673626373626,27.7996703296703,227.224175824176
"179","MNc",246.8,32.633956043956,51.7297802197802,239.806593406593,118.8,27.6721739130435,51.1289130434783,238.261413043478,251.5,56.2276086956522,78.6923913043478,253.85,50.8,3.98428571428571,23.2502197802198,223.937362637363
"180","MNd",203.7,36.2517582417582,56.4335164835165,242.118131868132,188.2,32.2641304347826,52.684347826087,239.96902173913,354.5,60.3265217391304,82.0908695652174,255.932608695652,78.5,9.2932967032967,26.4071428571429,226.289010989011
"181","ND",128.9,31.2631868131868,52.3726373626374,239.604395604396,76.4,28.9165217391304,53.0110869565217,239.129891304348,179.7,55.0439130434783,82.1945652173913,254.49402173913,37.7,3.80230769230769,21.8497802197802,223.497802197802
"182","NY",189.1,41.4242857142857,60.7456043956044,244.752747252747,279.5,32.6339130434783,51.005652173913,239.605434782609,271.3,58.849347826087,79.310652173913,254.75,162.7,21.1930769230769,37.2486813186813,232.606043956044
"183","ORa",564.7,41.9603296703297,61.0264835164835,244.97967032967,394,41.1428260869565,59.5282608695652,244.336413043478,150.6,49.2839130434783,76.5676086956522,251.33097826087,361.3,33.353956043956,48.8478021978022,239.206043956044
"184","ORb",92.8,39.4897802197802,61.613956043956,244.456593406593,109.8,40.399347826087,62.5002173913043,244.955434782609,41.6,55.0439130434783,85.2369565217391,255.339130434783,76.3,27.4574725274725,42.1759340659341,235.714835164835
"185","TX",189.7,65.1645054945055,84.466043956044,257.936263736264,66.8,63.6819565217391,88.6217391304348,258.678804347826,83.5,73.4136956521739,96.1426086956522,263.471195652174,137.1,51.6348351648352,71.1579120879121,250.481318681319
"186","WAa",84.6,39.379010989011,60.9552747252747,244.242857142857,85.2,39.8847826086957,62.4610869565217,244.801630434783,31.3,54.545,85.3015217391304,255.21847826087,55.8,26.7078021978022,40.9198901098901,235.157692307692
"187","WAb",91.5,34.4913186813187,58.4253846153846,242.182417582418,88.8,36.815,60.3715217391304,243.36847826087,41.7,51.9878260869565,83.7382608695652,254.073913043478,53.4,21.286043956044,36.1746153846154,232.333516483516
"188","WAc",277.9,42.0354945054945,57.5550549450549,244.036263736264,240.3,42.0839130434783,57.7341304347826,244.099456521739,100.6,50.5067391304348,71.5139130434783,250.266847826087,337.2,34.6179120879121,45.946043956044,238.751098901099
"189","WAd",102.2,40.1227472527473,61.4023076923077,244.573626373626,114.2,40.8630434782609,62.6645652173913,245.129891304348,41.4,55.7404347826087,85.2917391304348,255.547826086957,75.1,27.6691208791209,41.5291208791209,235.593956043956
"190","WIa",308.3,39.2662637362637,58.9732967032967,243.660989010989,200.5,33.244347826087,52.0836956521739,240.074456521739,295.8,58.3289130434783,81.4119565217391,255.189130434783,76.7,14.7585714285714,31.7853846153846,229.301098901099
"191","WIb",287.2,33.6684615384615,53.5871428571429,240.60989010989,158.4,27.6741304347826,50.0939130434783,237.974456521739,286.3,53.5530434782609,77.1584782608696,252.68097826087,101.9,7.30142857142857,26.5812087912088,225.784065934066
"192","WIc",326.7,36.3091208791209,56.6708791208791,242.2,185.8,29.9378260869565,52.7117391304348,239.330434782609,346.8,56.7402173913043,79.9210869565217,254.333695652174,100.5,10.5295604395604,29.6214285714286,227.525274725275
"193","AZ",103.9,54.7878021978022,83.5818681318681,254.808241758242,12.2,54.664347826087,86.8804347826087,255.690217391304,40.2,74.8263043478261,105.91152173913,266.577173913043,75.3,39.712,66.548,245.888888888889
"194","CAa",67.6,48.2187912087912,74.1091208791209,250.352197802198,21.7,46.9282608695652,77.0586956521739,250.813043478261,0.9,62.9697826086957,96.7530434782609,260.739673913043,35.9,36.338,54.214,241.525555555556
"195","CAb",59.5,57.2227472527473,85.7675824175824,256.091758241758,0,55.5232608695652,87.905652173913,256.213586956522,2.5,74.8028260869565,107.635217391304,267.049456521739,19.6,41.444,70.65,247.509444444444
"196","CAc",89.9,47.7638461538462,68.177032967033,248.578021978022,87.3,45.8952173913043,64.7854347826087,247.116847826087,3.1,54.9069565217391,73.5095652173913,252.04347826087,59.5,39.234,62.506,244.633333333333
"197","CAd",140.3,47.7381318681319,73.3456043956044,250.006593406593,71.4,46.6621739130435,74.4408695652174,250.011956521739,2.4,58.9647826086956,94.9491304347826,259.126086956522,134.8,36.796,53.994,241.591666666667
"198","CO",75.1,25.2302197802198,57.5451648351648,239.365384615385,57.7,26.9697826086957,58.3289130434783,240.066304347826,71,43.8760869565217,79.3673913043478,250.60652173913,21.9,0.72,34.374,226.120555555556
"199","FLa",304.3,67.373956043956,87.4251648351648,259.371978021978,204.7,59.3854347826087,86.6926086956522,256.949456521739,508.9,70.7313043478261,92.2941304347826,261.657065217391,63.5,48.802,74.946,250.746666666667
"200","FLb",275.8,67.19,86.9207692307692,259.180769230769,166.9,60.424347826087,85.9921739130435,257.04347826087,579.5,72.0930434782609,92.4389130434783,262.075543478261,94.4,46.366,72.14,249.290555555556
"201","FLc",430.3,67.2295604395604,83.3721978021978,258.206043956044,192.6,58.3895652173913,81.6819565217391,255.28097826087,664.3,71.6841304347826,90.2319565217391,261.348913043478,107.3,42.182,66.242,246.49
"202","GA",319.9,61.1056043956044,83.208021978022,256.459340659341,256.7,55.4939130434783,81.4608695652174,254.415217391304,448,69.9252173913043,90.8013043478261,261.01847826087,361.6,35.69,61.63,243.405555555556
"203","IDa",96.4,27.1053846153846,53.5594505494506,238.779120879121,56.2,28.5584782608696,57.0434782608696,240.150543478261,33,49.3876086956522,84.0552173913044,253.439673913043,43.9,1.936,23.138,223.337222222222
"204","IDb",94.5,31.2414285714286,55.8717582417582,240.57032967033,74.4,36.8208695652174,64.2473913043478,244.446739130435,23.2,54.3336956521739,87.6923913043478,255.823913043478,45.5,11.662,29.602,227.834444444444
"205","IDc",94.9,27.9579120879121,54.9737362637363,239.408791208791,50,30.5521739130435,58.2604347826087,241.042391304348,16.4,50.3423913043478,85.0432608695652,253.979347826087,38.1,5.498,26.288,225.201666666667
